lwPropertyId,address,city,state,county,zip,price,acres,Rate,Url,types,status,created_at,updated_at
331962596,100 N. Panther Hill Rd,Utopia,Texas,Bandera County,78884,1,70.0,0.0,https://www.landwatch.com/bandera-county-county-texas-recreational-property-for-sale/pid/331962596,Recreational Property Riverfront Property Waterfront Property House,Active,2021-04-22 11:40:51.304766+00,2021-04-22 11:40:51.304808+00
331962598,,Vanderpool,Texas,Bandera County,78885,1,15.0,0.0,https://www.landwatch.com/bandera-county-county-texas-recreational-property-for-sale/pid/331962598,Recreational Property Riverfront Property Waterfront Property,Active,2021-04-22 11:40:52.436555+00,2021-04-22 11:40:52.436589+00
331962597,,Vanderpool,Texas,Bandera County,78885,1,10.0,0.0,https://www.landwatch.com/bandera-county-county-texas-recreational-property-for-sale/pid/331962597,Recreational Property Riverfront Property Waterfront Property House,Active,2021-04-22 11:40:52.440696+00,2021-04-22 11:40:52.440738+00
409651793,22301 PIPELINE RD,Valle De Oro,Texas,Potter County,79010,65000,39.99,1625.0,https://www.landwatch.com/potter-county-county-texas-undeveloped-land-for-sale/pid/409651793,Undeveloped Land,Under Contract,2021-04-22 11:42:50.531494+00,2021-04-22 11:42:50.531517+00
408910380,,Shamrock,Texas,Wheeler County,79079,1,4512.0,0.0,https://www.landwatch.com/wheeler-county-county-texas-farms-and-ranches-for-sale/pid/408910380,Farms and Ranches Recreational Property,Active,2021-04-22 11:45:13.324119+00,2021-04-22 11:45:13.324165+00
332287340,,Matador,Texas,Motley County,79244,1,10436.0,0.0,https://www.landwatch.com/motley-county-county-texas-farms-and-ranches-for-sale/pid/332287340,Farms and Ranches Recreational Property Hunting Property House,Active,2021-04-22 11:48:32.83815+00,2021-04-22 11:48:32.838184+00
332287419,,Matador,Texas,Motley County,79244,1,2000.0,0.0,https://www.landwatch.com/motley-county-county-texas-farms-and-ranches-for-sale/pid/332287419,Farms and Ranches Recreational Property Hunting Property,Active,2021-04-22 11:48:32.842012+00,2021-04-22 11:48:32.842047+00
332287418,,Matador,Texas,Motley County,79244,1,8000.0,0.0,https://www.landwatch.com/motley-county-county-texas-farms-and-ranches-for-sale/pid/332287418,Farms and Ranches Recreational Property Hunting Property,Active,2021-04-22 11:48:32.846366+00,2021-04-22 11:48:32.846407+00
409280666,,Quanah,Texas,Hardeman County,79252,1,640.0,0.0,https://www.landwatch.com/hardeman-county-county-texas-farms-and-ranches-for-sale/pid/409280666,Farms and Ranches Recreational Property,Active,2021-04-22 11:48:48.918205+00,2021-04-22 11:48:48.91827+00
409291175,,Quanah,Texas,Hardeman County,79252,1,337.0,0.0,https://www.landwatch.com/hardeman-county-county-texas-farms-and-ranches-for-sale/pid/409291175,Farms and Ranches Recreational Property Hunting Property,Active,2021-04-22 11:48:48.951613+00,2021-04-22 11:48:48.951657+00
409280605,,Quanah,Texas,Hardeman County,79252,1,320.0,0.0,https://www.landwatch.com/hardeman-county-county-texas-farms-and-ranches-for-sale/pid/409280605,Farms and Ranches Recreational Property Hunting Property,Active,2021-04-22 11:48:48.955963+00,2021-04-22 11:48:48.956005+00
408680393,0 Grubstake Road,Levelland,Texas,Hockley County,79336,65250,87.0,750.0,https://www.landwatch.com/hockley-county-county-texas-land-for-sale/pid/408680393,,Active,2021-04-22 11:49:48.216303+00,2021-04-22 11:49:48.216344+00
409842959,1603 Ave O,Shallowater,Texas,Lubbock County,79363,1550,1.0,1550.0,https://www.landwatch.com/lubbock-county-county-texas-homes-for-sale/pid/409842959,House,Active,2021-04-22 11:50:58.126185+00,2021-04-22 11:50:58.126227+00
337810833,,Slaton,Texas,Lubbock County,79364,1310220,727.9,1800.0,https://www.landwatch.com/lubbock-county-county-texas-farms-and-ranches-for-sale/pid/337810833,Farms and Ranches,Active,2021-04-22 11:51:01.242443+00,2021-04-22 11:51:01.242483+00
336923010,Stallings Place,Slaton,Texas,Lubbock County,79364,425088,236.16,1800.0,https://www.landwatch.com/lubbock-county-county-texas-farms-and-ranches-for-sale/pid/336923010,Farms and Ranches,Active,2021-04-22 11:51:01.287227+00,2021-04-22 11:51:01.287268+00
409830328,5518 Itasca Street,Lubbock,Texas,Lubbock County,79366,1500,1.0,1500.0,https://www.landwatch.com/lubbock-county-county-texas-homes-for-sale/pid/409830328,House,Active,2021-04-22 11:51:02.664493+00,2021-04-22 11:51:02.664521+00
409843018,2713 Regis Street,Lubbock,Texas,Lubbock County,79415,1500,1.0,1500.0,https://www.landwatch.com/lubbock-county-county-texas-homes-for-sale/pid/409843018,House,Active,2021-04-22 11:52:42.269097+00,2021-04-22 11:52:42.26912+00
339170199,2001 County Road 5700,Lubbock,Texas,Lubbock County,79415,455000,157.59,2887.0,https://www.landwatch.com/lubbock-county-county-texas-homes-for-sale/pid/339170199,House,Active,2021-04-22 11:52:42.284093+00,2021-04-22 11:52:42.284128+00
409828325,5504 Itasca Street,Lubbock,Texas,Lubbock County,79416,1500,1.0,1500.0,https://www.landwatch.com/lubbock-county-county-texas-homes-for-sale/pid/409828325,House,Active,2021-04-22 11:52:43.61485+00,2021-04-22 11:52:43.614874+00
409842954,202 Huron Avenue,Lubbock,Texas,Lubbock County,79416,1375,1.0,1375.0,https://www.landwatch.com/lubbock-county-county-texas-homes-for-sale/pid/409842954,House,Active,2021-04-22 11:52:43.618515+00,2021-04-22 11:52:43.618555+00
409830327,5516 Itasca Street,Lubbock,Texas,Lubbock County,79416,1500,1.0,1500.0,https://www.landwatch.com/lubbock-county-county-texas-homes-for-sale/pid/409830327,House,Active,2021-04-22 11:52:43.626785+00,2021-04-22 11:52:43.626818+00
409830325,5510 Itasca Street,Lubbock,Texas,Lubbock County,79416,1500,1.0,1500.0,https://www.landwatch.com/lubbock-county-county-texas-homes-for-sale/pid/409830325,House,Active,2021-04-22 11:52:43.630913+00,2021-04-22 11:52:43.630955+00
409830326,5512 Itasca Street,Lubbock,Texas,Lubbock County,79416,1500,1.0,1500.0,https://www.landwatch.com/lubbock-county-county-texas-homes-for-sale/pid/409830326,House,Active,2021-04-22 11:52:43.635281+00,2021-04-22 11:52:43.635323+00
409842997,7410 Quaker Avenue,Lubbock,Texas,Lubbock County,79424,650,1.33,488.0,https://www.landwatch.com/lubbock-county-county-texas-homes-for-sale/pid/409842997,House,Active,2021-04-22 11:52:48.022701+00,2021-04-22 11:52:48.022727+00
409843056,8807 Saratoga Avenue,Lubbock,Texas,Lubbock County,79424,2200,1.0,2200.0,https://www.landwatch.com/lubbock-county-county-texas-homes-for-sale/pid/409843056,House,Active,2021-04-22 11:52:48.055971+00,2021-04-22 11:52:48.056017+00
338844380,4802 Derrick Drive,Abilene,Texas,Taylor County,79601,1750,2.36,741.0,https://www.landwatch.com/taylor-county-county-texas-commercial-property-for-sale/pid/338844380,Commercial Property Homesites,Active,2021-04-22 11:56:12.925523+00,2021-04-22 11:56:12.925553+00
409362263,TBD TBD,Horizon City,Texas,El Paso County,79928,70000,20.0,3500.0,https://www.landwatch.com/el-paso-county-county-texas-undeveloped-land-for-sale/pid/409362263,Undeveloped Land,Active,2021-04-22 12:05:56.554995+00,2021-04-22 12:05:56.555028+00
337257388,FM 181,Andrews,Texas,Andrews County,79714,611676,1529.19,400.0,https://www.landwatch.com/andrews-county-county-texas-farms-and-ranches-for-sale/pid/337257388,Farms and Ranches Recreational Property Commercial Property,Active,2021-04-22 11:58:01.382405+00,2021-04-22 11:58:01.382438+00
337142036,,Barstow,Texas,Ward County,79719,17000,10.2,1666.0,https://www.landwatch.com/ward-county-county-texas-recreational-property-for-sale/pid/337142036,Recreational Property Undeveloped Land,Active,2021-04-22 11:58:11.53082+00,2021-04-22 11:58:11.530886+00
335981108,,Barstow,Texas,Ward County,79719,17750,10.2,1740.0,https://www.landwatch.com/ward-county-county-texas-undeveloped-land-for-sale/pid/335981108,Undeveloped Land,Active,2021-04-22 11:58:11.574773+00,2021-04-22 11:58:11.574801+00
338368256,,Barstow,Texas,Ward County,79719,9997,10.01,998.0,https://www.landwatch.com/ward-county-county-texas-recreational-property-for-sale/pid/338368256,Recreational Property Undeveloped Land,Active,2021-04-22 11:58:11.702065+00,2021-04-22 11:58:11.702104+00
337693421,,Barstow,Texas,Ward County,79719,0,69.2,0.0,https://www.landwatch.com/ward-county-county-texas-undeveloped-land-for-sale/pid/337693421,Undeveloped Land,Active,2021-04-22 11:58:11.794174+00,2021-04-22 11:58:11.794202+00
337054910,000 Ranch Rd,Barstow,Texas,Ward County,79719,320000,160.0,2000.0,https://www.landwatch.com/ward-county-county-texas-undeveloped-land-for-sale/pid/337054910,Undeveloped Land,Active,2021-04-22 11:58:11.879456+00,2021-04-22 11:58:11.879493+00
337375114,,Fort Davis,Texas,Jeff Davis County,79734,0,7700.0,0.0,https://www.landwatch.com/jeff-davis-county-county-texas-farms-and-ranches-for-sale/pid/337375114,Farms and Ranches Recreational Property Hunting Property,Active,2021-04-22 11:58:36.230579+00,2021-04-22 11:58:36.230604+00
409690452,County Rd 320,Midkiff,Texas,Midland County,79755,300000,53.64,5592.0,https://www.landwatch.com/midland-county-county-texas-undeveloped-land-for-sale/pid/409690452,Undeveloped Land,Active,2021-04-22 12:00:01.003266+00,2021-04-22 12:00:01.003297+00
409601517,4637 Lamont,Odessa,Texas,Ector County,79762,225000,155.0,1451.0,https://www.landwatch.com/ector-county-county-texas-homes-for-sale/pid/409601517,House,Active,2021-04-22 12:00:28.275834+00,2021-04-22 12:00:28.275858+00
409781673,6701 Eastridge Rd,Odessa,Texas,Ector County,79762,69000,12.0,5750.0,https://www.landwatch.com/ector-county-county-texas-homes-for-sale/pid/409781673,House,Active,2021-04-22 12:00:28.279449+00,2021-04-22 12:00:28.279473+00
409186399,6430 Hwy 191,Odessa,Texas,Ector County,79762,26,1.05,24.0,https://www.landwatch.com/ector-county-county-texas-commercial-property-for-sale/pid/409186399,Commercial Property House,Active,2021-04-22 12:00:28.331029+00,2021-04-22 12:00:28.331054+00
339131424,2708 Van St,Odessa,Texas,Ector County,79763,3500,1.0,3500.0,https://www.landwatch.com/ector-county-county-texas-commercial-property-for-sale/pid/339131424,Commercial Property House,Active,2021-04-22 12:00:33.879569+00,2021-04-22 12:00:33.879611+00
339331871,8404 Sprague Rd,Odessa,Texas,Ector County,79765,5000,1.0,5000.0,https://www.landwatch.com/ector-county-county-texas-commercial-property-for-sale/pid/339331871,Commercial Property House,Active,2021-04-22 12:00:53.963735+00,2021-04-22 12:00:53.963759+00
407273940,4101 Medical Park Drive,Odessa,Texas,Midland County,79765,25,1.58,15.0,https://www.landwatch.com/midland-county-county-texas-commercial-property-for-sale/pid/407273940,Commercial Property House,Active,2021-04-22 12:01:01.758992+00,2021-04-22 12:01:01.759017+00
338992123,000 SW County Rd 132,Pecos,Texas,Reeves County,79772,20000,20.0,1000.0,https://www.landwatch.com/reeves-county-county-texas-undeveloped-land-for-sale/pid/338992123,Undeveloped Land,Active,2021-04-22 12:01:30.182508+00,2021-04-22 12:01:30.182542+00
333044803,,Pyote,Texas,Ward County,79777,0,5.11,0.0,https://www.landwatch.com/ward-county-county-texas-undeveloped-land-for-sale/pid/333044803,Undeveloped Land Horse Property,Active,2021-04-22 12:01:37.413509+00,2021-04-22 12:01:37.413532+00
408769893,,Toyah,Texas,Reeves County,79785,632268,526.89,1200.0,https://www.landwatch.com/reeves-county-county-texas-farms-and-ranches-for-sale/pid/408769893,Farms and Ranches Recreational Property Hunting Property,Active,2021-04-22 12:02:01.576364+00,2021-04-22 12:02:01.576402+00
409077565,300 7TH Street,Anthony,Texas,El Paso County,79821,800,0.29,2758.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/409077565,Commercial Property House,Active,2021-04-22 12:02:25.983142+00,2021-04-22 12:02:25.983178+00
409340767,Sotol,Anthony,Texas,El Paso County,79835,30990,6.2,4998.0,https://www.landwatch.com/el-paso-county-county-texas-recreational-property-for-sale/pid/409340767,Recreational Property Undeveloped Land,Active,2021-04-22 12:02:52.860333+00,2021-04-22 12:02:52.860355+00
339029558,0 HOPE Avenue,Clint,Texas,El Paso County,79836,30000,5.0,6000.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/339029558,Commercial Property Homesites,Active,2021-04-22 12:02:58.472419+00,2021-04-22 12:02:58.472452+00
409105397,TBD INDIAN Trail,Clint,Texas,El Paso County,79836,80000,40.0,2000.0,https://www.landwatch.com/el-paso-county-county-texas-undeveloped-land-for-sale/pid/409105397,Undeveloped Land,Under Contract,2021-04-22 12:03:00.461896+00,2021-04-22 12:03:00.461939+00
409106170,TBD INDIAN Trail,Clint,Texas,El Paso County,79836,80000,40.0,2000.0,https://www.landwatch.com/el-paso-county-county-texas-undeveloped-land-for-sale/pid/409106170,Undeveloped Land,Under Contract,2021-04-22 12:03:00.466237+00,2021-04-22 12:03:00.466278+00
409273246,,Sanderson,Texas,Terrell County,79848,0,6200.0,0.0,https://www.landwatch.com/terrell-county-county-texas-farms-and-ranches-for-sale/pid/409273246,Farms and Ranches Recreational Property Hunting Property House,Active,2021-04-22 12:03:23.633415+00,2021-04-22 12:03:23.633457+00
332760029,,Van Horn,Texas,Culberson County,79855,1,15448.0,0.0,https://www.landwatch.com/culberson-county-county-texas-farms-and-ranches-for-sale/pid/332760029,Farms and Ranches Commercial Property House,Active,2021-04-22 12:04:00.902829+00,2021-04-22 12:04:00.902859+00
408927167,8888 DYER Street,El Paso,Texas,El Paso County,79904,550,2.3,239.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/408927167,Commercial Property House,Active,2021-04-22 12:04:18.953071+00,2021-04-22 12:04:18.953157+00
409809556,4800 STANTON,El Paso,Texas,El Paso County,79902,94900,16.73,5672.0,https://www.landwatch.com/el-paso-county-county-texas-homes-for-sale/pid/409809556,House,Active,2021-04-22 12:04:09.679218+00,2021-04-22 12:04:09.679251+00
409334816,4321 N Mesa Street,El Paso,Texas,El Paso County,79902,3000,1.36,2205.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/409334816,Commercial Property House,Active,2021-04-22 12:04:09.683272+00,2021-04-22 12:04:09.683308+00
337501356,124 W Castellano Drive,El Paso,Texas,El Paso County,79902,3537,1.65,2143.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/337501356,Commercial Property House,Active,2021-04-22 12:04:09.694054+00,2021-04-22 12:04:09.694097+00
409335464,4321 N Mesa Street,El Paso,Texas,El Paso County,79902,1000,1.5,666.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/409335464,Commercial Property House,Active,2021-04-22 12:04:09.705951+00,2021-04-22 12:04:09.705985+00
409335463,4321 N Mesa Street,El Paso,Texas,El Paso County,79902,1000,1.36,735.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/409335463,Commercial Property House,Active,2021-04-22 12:04:09.709957+00,2021-04-22 12:04:09.70999+00
408751392,812 N Virginia Street,El Paso,Texas,El Paso County,79902,350,1.0,350.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/408751392,Commercial Property House,Active,2021-04-22 12:04:09.725759+00,2021-04-22 12:04:09.725782+00
408751383,812 N Virginia Street,El Paso,Texas,El Paso County,79902,475,1.0,475.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/408751383,Commercial Property House,Active,2021-04-22 12:04:09.729192+00,2021-04-22 12:04:09.729216+00
408751393,812 N Virginia Street,El Paso,Texas,El Paso County,79902,250,1.0,250.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/408751393,Commercial Property House,Active,2021-04-22 12:04:09.732826+00,2021-04-22 12:04:09.732849+00
409856561,146 BORUNDA Lane,El Paso,Texas,El Paso County,79907,199950,155.0,1290.0,https://www.landwatch.com/el-paso-county-county-texas-undeveloped-land-for-sale/pid/409856561,Undeveloped Land,Active,2021-04-22 12:04:31.951692+00,2021-04-22 12:04:31.951733+00
409124183,124 Castellano Drive,El Paso,Texas,El Paso County,79912,2202,1.65,1334.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/409124183,Commercial Property House,Active,2021-04-22 12:04:53.506737+00,2021-04-22 12:04:53.506858+00
409740510,7455 N MESA Street,El Paso,Texas,El Paso County,79912,14,1.0,14.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/409740510,Commercial Property House,Active,2021-04-22 12:04:53.51096+00,2021-04-22 12:04:53.510993+00
408764376,1850 NORTHWESTERN Drive,El Paso,Texas,El Paso County,79912,15,2.0,7.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/408764376,Commercial Property House,Active,2021-04-22 12:04:53.526687+00,2021-04-22 12:04:53.526715+00
409486955,7250 Copper Queen,El Paso,Texas,El Paso County,79915,5,4.04,1.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/409486955,Commercial Property House,Active,2021-04-22 12:05:02.824111+00,2021-04-22 12:05:02.824145+00
338964036,15902 Montana Avenue,El Paso,Texas,El Paso County,79925,250000,48.0,5208.0,https://www.landwatch.com/el-paso-county-county-texas-undeveloped-land-for-sale/pid/338964036,Undeveloped Land Commercial Property,Active,2021-04-22 12:05:38.088616+00,2021-04-22 12:05:38.088646+00
408203341,1160 AIRWAY Boulevard,El Paso,Texas,El Paso County,79925,25,1.0,25.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/408203341,Commercial Property House,Active,2021-04-22 12:05:38.099439+00,2021-04-22 12:05:38.099466+00
409009734,13671 Paredon Drive,Socorro,Texas,El Paso County,79927,1800,0.95,1894.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/409009734,Commercial Property House,Active,2021-04-22 12:05:47.175642+00,2021-04-22 12:05:47.175675+00
409549744,11800 GATEWAY Boulevard,El Paso,Texas,El Paso County,79927,9500,4.0,2375.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/409549744,Commercial Property House,Active,2021-04-22 12:05:48.701035+00,2021-04-22 12:05:48.70107+00
408202535,9641 Plaza Circle,El Paso,Texas,El Paso County,79927,7,0.28,24.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/408202535,Commercial Property House,Active,2021-04-22 12:05:51.322726+00,2021-04-22 12:05:51.322774+00
334944299,2400 Ascencion Street,El Paso,Texas,El Paso County,79928,699000,122.14,5722.0,https://www.landwatch.com/el-paso-county-county-texas-undeveloped-land-for-sale/pid/334944299,Undeveloped Land Commercial Property,Active,2021-04-22 12:05:54.529804+00,2021-04-22 12:05:54.529828+00
409688251,,El Paso,Texas,El Paso County,79928,3980,0.5,7960.0,https://www.landwatch.com/el-paso-county-county-texas-recreational-property-for-sale/pid/409688251,Recreational Property Undeveloped Land Homesites,Active,2021-04-22 12:05:54.540719+00,2021-04-22 12:05:54.540751+00
337743306,100 Windermere,El Paso,Texas,El Paso County,79928,1250,5.0,250.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/337743306,Commercial Property House,Active,2021-04-22 12:05:56.589628+00,2021-04-22 12:05:56.589656+00
409659449,14010 Horizon Boulevard,Horizon City,Texas,El Paso County,79928,16,2.5,6.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/409659449,Commercial Property House,Active,2021-04-22 12:05:57.316004+00,2021-04-22 12:05:57.316033+00
338557517,501 Darrington Road,Horizon City,Texas,El Paso County,79928,3000,1.0,3000.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/338557517,Commercial Property House,Active,2021-04-22 12:05:57.385181+00,2021-04-22 12:05:57.385214+00
409307316,287 Darrington Road,El Paso,Texas,El Paso County,79928,15,2.5,6.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/409307316,Commercial Property House,Active,2021-04-22 12:05:57.397714+00,2021-04-22 12:05:57.397744+00
409128249,000 HORIZON Boulevard,Horizon City,Texas,El Paso County,79928,20000,5.0,4000.0,https://www.landwatch.com/el-paso-county-county-texas-undeveloped-land-for-sale/pid/409128249,Undeveloped Land Homesites,Active,2021-04-22 12:05:58.366619+00,2021-04-22 12:05:58.366652+00
339325472,TBD TBD,El Paso,Texas,El Paso County,79928,20000,5.0,4000.0,https://www.landwatch.com/el-paso-county-county-texas-undeveloped-land-for-sale/pid/339325472,Undeveloped Land Homesites,Active,2021-04-22 12:05:58.382625+00,2021-04-22 12:05:58.382658+00
339319962,TBD TBD,El Paso,Texas,El Paso County,79928,20000,5.0,4000.0,https://www.landwatch.com/el-paso-county-county-texas-undeveloped-land-for-sale/pid/339319962,Undeveloped Land Homesites,Active,2021-04-22 12:05:58.386552+00,2021-04-22 12:05:58.386586+00
409659423,TBD TBD,El Paso,Texas,El Paso County,79928,8487,7.5,1131.0,https://www.landwatch.com/el-paso-county-county-texas-undeveloped-land-for-sale/pid/409659423,Undeveloped Land,Active,2021-04-22 12:05:59.573904+00,2021-04-22 12:05:59.573945+00
337501350,1210 Barranca Drive,El Paso,Texas,El Paso County,79935,5762,1.25,4609.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/337501350,Commercial Property House,Active,2021-04-22 12:06:21.661138+00,2021-04-22 12:06:21.661232+00
410034292,3030 Joe Battle Boulevard,El Paso,Texas,El Paso County,79936,6500,1.02,6372.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/410034292,Commercial Property House,Active,2021-04-22 12:06:24.204171+00,2021-04-22 12:06:24.204199+00
338830939,11500 CEDAR OAK Drive,El Paso,Texas,El Paso County,79936,6000,1.29,4651.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/338830939,Commercial Property House,Active,2021-04-22 12:06:24.228285+00,2021-04-22 12:06:24.22833+00
334944425,16220 Montana Ave,El Paso,Texas,El Paso County,79938,380000,90.0,4222.0,https://www.landwatch.com/el-paso-county-county-texas-farms-and-ranches-for-sale/pid/334944425,Farms and Ranches Undeveloped Land,Active,2021-04-22 12:06:28.005993+00,2021-04-22 12:06:28.006017+00
409093520,,El Paso,Texas,El Paso County,79938,12900,3.3,3909.0,https://www.landwatch.com/el-paso-county-county-texas-recreational-property-for-sale/pid/409093520,Recreational Property Undeveloped Land Homesites,Active,2021-04-22 12:06:28.016926+00,2021-04-22 12:06:28.016959+00
408942540,15800 Montana Avenue,El Paso,Texas,El Paso County,79938,2100000,319.0,6583.0,https://www.landwatch.com/el-paso-county-county-texas-undeveloped-land-for-sale/pid/408942540,Undeveloped Land Commercial Property,Active,2021-04-22 12:06:31.291632+00,2021-04-22 12:06:31.291674+00
409929129,Liverty Ct,El Paso,Texas,El Paso County,79938,4997,1.13,4422.0,https://www.landwatch.com/el-paso-county-county-texas-recreational-property-for-sale/pid/409929129,Recreational Property Undeveloped Land Homesites,Active,2021-04-22 12:06:31.332338+00,2021-04-22 12:06:31.33238+00
337310698,16400 Montana Avenue,El Paso,Texas,El Paso County,79938,1223000,278.0,4399.0,https://www.landwatch.com/el-paso-county-county-texas-undeveloped-land-for-sale/pid/337310698,Undeveloped Land,Active,2021-04-22 12:06:34.128725+00,2021-04-22 12:06:34.128758+00
409947293,3500 Rene Drive,El Paso,Texas,El Paso County,79938,5500,2.0,2750.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/409947293,Commercial Property House,Active,2021-04-22 12:06:39.389815+00,2021-04-22 12:06:39.389837+00
338245576,2 Montana,El Paso,Texas,El Paso County,79938,75000,20.04,3742.0,https://www.landwatch.com/el-paso-county-county-texas-undeveloped-land-for-sale/pid/338245576,Undeveloped Land,Active,2021-04-22 12:06:43.712614+00,2021-04-22 12:06:43.712637+00
409409998,12211 Montwood Drive,El Paso,Texas,El Paso County,79938,28,0.07,399.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/409409998,Commercial Property House,Active,2021-04-22 12:06:48.882014+00,2021-04-22 12:06:48.882037+00
409394211,15099 Buckwheat Street,El Paso,Texas,El Paso County,79938,2990000,540.0,5537.0,https://www.landwatch.com/el-paso-county-county-texas-undeveloped-land-for-sale/pid/409394211,Undeveloped Land,Active,2021-04-22 12:07:17.42103+00,2021-04-22 12:07:17.421063+00
339195604,12850 GAMBUSINO Avenue,El Paso,Texas,El Paso County,79938,1900,0.25,7600.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/339195604,Commercial Property House,Active,2021-04-22 12:07:17.432744+00,2021-04-22 12:07:17.432774+00
338245575,1 Montana,El Paso,Texas,El Paso County,79938,125000,20.17,6197.0,https://www.landwatch.com/el-paso-county-county-texas-undeveloped-land-for-sale/pid/338245575,Undeveloped Land,Active,2021-04-22 12:07:24.983212+00,2021-04-22 12:07:24.983234+00
407482653,12800 EDGEMERE Boulevard,El Paso,Texas,El Paso County,79938,20,0.92,21.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/407482653,Commercial Property House,Active,2021-04-22 12:07:31.649492+00,2021-04-22 12:07:31.649533+00
339029555,0 Faith Drive,El Paso,Texas,El Paso County,79938,300000,50.09,5989.0,https://www.landwatch.com/el-paso-county-county-texas-undeveloped-land-for-sale/pid/339029555,Undeveloped Land,Active,2021-04-22 12:07:34.324316+00,2021-04-22 12:07:34.324357+00
338767874,16067 Montana Avenue,El Paso,Texas,El Paso County,79938,25000,5.0,5000.0,https://www.landwatch.com/el-paso-county-county-texas-undeveloped-land-for-sale/pid/338767874,Undeveloped Land Homesites,Active,2021-04-22 12:07:35.946224+00,2021-04-22 12:07:35.946249+00
337743305,12748 Veta Rica Avenue,El Paso,Texas,El Paso County,79938,1000,2.0,500.0,https://www.landwatch.com/el-paso-county-county-texas-commercial-property-for-sale/pid/337743305,Commercial Property House,Active,2021-04-22 12:07:36.016005+00,2021-04-22 12:07:36.016046+00
338734327,0 TAMARA,El Paso,Texas,El Paso County,79938,99000,25.0,3960.0,https://www.landwatch.com/el-paso-county-county-texas-undeveloped-land-for-sale/pid/338734327,Undeveloped Land,Active,2021-04-22 12:07:38.81942+00,2021-04-22 12:07:38.819452+00
